,filename,box1_row,box1_col,box2_row,box2_col
1620,Elephant-Train (131).jpeg,68,111,9,179
1621,Elephant-Train (1048).jpeg,129,131,62,37
1622,Elephant-Train (262).jpeg,4,166,4,90
1623,Elephant-Train (1217).jpeg,62,54,14,91
1624,Elephant-Train (100).jpeg,80,34,5,166
1625,Elephant-Train (1864).jpeg,49,155,84,157
1626,Elephant-Train (1928).jpeg,168,178,27,126
1627,Elephant-Train (70).jpeg,125,124,89,157
1628,Elephant-Train (255).jpeg,87,144,142,118
1629,Elephant-Train (1000).jpeg,173,109,165,41
1630,Elephant-Train (816).jpeg,68,55,64,38
1631,Elephant-Train (1205).jpeg,135,88,18,71
1632,Elephant-Train (185).jpeg,46,104,144,72
1633,Elephant-Train (832).jpeg,140,98,60,105
1634,Elephant-Train (1545).jpeg,166,76,48,45
1635,Elephant-Train (1029).jpeg,95,166,26,158
1636,Elephant-Train (900).jpeg,172,61,27,57
1637,Elephant-Train (714).jpeg,169,70,129,161
1638,Elephant-Train (1456).jpeg,21,129,122,114
1639,Elephant-Train (1012).jpeg,120,57,118,58
1640,Elephant-Train (206).jpeg,180,122,58,40
1641,Elephant-Train (1130).jpeg,177,138,177,34
1642,Elephant-Train (1174).jpeg,38,39,113,50
1643,Elephant-Train (35).jpeg,119,2,159,131
1644,Elephant-Train (1300).jpeg,150,54,84,123
1645,Elephant-Train (468).jpeg,80,65,155,13
1646,Elephant-Train (422).jpeg,96,169,50,142
1647,Elephant-Train (1149).jpeg,54,174,177,149
1648,Elephant-Train (1809).jpeg,88,10,152,0
1649,Elephant-Train (1005).jpeg,153,109,48,29
1650,Elephant-Train (1682).jpeg,81,13,87,27
1651,Elephant-Train (1532).jpeg,118,156,37,95
1652,Elephant-Train (1847).jpeg,35,5,131,98
1653,Elephant-Train (1831).jpeg,3,11,139,139
1654,Elephant-Train (466).jpeg,21,130,93,8
1655,Elephant-Train (1810).jpeg,148,88,38,30
1656,Elephant-Train (137).jpeg,38,14,81,18
1657,Elephant-Train (1543).jpeg,70,30,35,94
1658,Elephant-Train (1507).jpeg,73,141,114,19
1659,Elephant-Train (516).jpeg,135,147,166,46
1660,Elephant-Train (1042).jpeg,102,3,12,125
1661,Elephant-Train (226).jpeg,59,167,29,54
1662,Elephant-Train (1461).jpeg,151,125,113,141
1663,Elephant-Train (802).jpeg,143,40,116,124
1664,Elephant-Train (1863).jpeg,124,105,50,59
1665,Elephant-Train (4).jpeg,151,41,157,114
1666,Elephant-Train (1312).jpeg,123,46,29,123
1667,Elephant-Train (90).jpeg,154,179,32,118
1668,Elephant-Train (1454).jpeg,28,16,54,144
1669,Elephant-Train (1264).jpeg,151,0,179,69
1670,Elephant-Train (1368).jpeg,164,126,61,169
1671,Elephant-Train (1422).jpeg,113,69,94,35
1672,Elephant-Train (1179).jpeg,179,149,156,44
1673,Elephant-Train (721).jpeg,42,81,78,159
1674,Elephant-Train (267).jpeg,140,50,95,109
1675,Elephant-Train (1490).jpeg,140,2,21,145
1676,Elephant-Train (389).jpeg,84,41,66,121
1677,Elephant-Train (1568).jpeg,164,22,137,177
1678,Elephant-Train (1733).jpeg,114,109,13,152
1679,Elephant-Train (298).jpeg,69,28,137,51
1680,Elephant-Train (24).jpg,47,13,166,164
1681,Elephant-Train (404).jpeg,39,99,20,86
1682,Elephant-Train (1142).jpeg,127,90,160,106
1683,Elephant-Train (1898).jpeg,67,164,48,21
1684,Elephant-Train (986).jpeg,142,99,18,154
1685,Elephant-Train (341).jpeg,179,122,97,121
1686,Elephant-Train (1631).jpeg,36,40,105,69
1687,Elephant-Train (234).jpeg,180,92,162,14
1688,Elephant-Train (1857).jpeg,134,161,145,128
1689,Elephant-Train (330).jpeg,21,166,27,161
1690,Elephant-Train (1659).jpeg,121,160,115,115
1691,Elephant-Train (474).jpeg,151,154,100,89
1692,Elephant-Train (612).jpeg,177,83,130,29
1693,Elephant-Train (799).jpeg,179,11,7,84
1694,Elephant-Train (429).jpeg,15,129,127,88
1695,Elephant-Train (796).jpeg,53,122,152,34
1696,Elephant-Train (889).jpeg,6,60,123,14
1697,Elephant-Train (1802).jpeg,136,135,59,156
1698,Elephant-Train (1715).jpeg,99,46,65,179
1699,Elephant-Train (1843).jpeg,129,151,154,6
1700,Elephant-Train (665).jpeg,28,77,92,68
1701,Elephant-Train (365).jpeg,161,94,98,125
1702,Elephant-Train (718).jpeg,40,39,136,27
1703,Elephant-Train (380).jpeg,45,179,30,10
1704,Elephant-Train (706).jpeg,20,136,162,39
1705,Elephant-Train (550).jpeg,75,173,37,105
1706,Elephant-Train (1839).jpeg,145,116,102,28
1707,Elephant-Train (46).jpg,80,30,145,148
1708,Elephant-Train (1727).jpeg,15,59,116,3
1709,Elephant-Train (12).jpeg,61,137,157,77
1710,Elephant-Train (20).jpeg,98,70,6,110
1711,Elephant-Train (364).jpeg,6,152,45,58
1712,Elephant-Train (1485).jpeg,163,119,67,104
1713,Elephant-Train (723).jpeg,68,80,4,39
1714,Elephant-Train (15).jpeg,22,169,48,180
1715,Elephant-Train (1603).jpeg,141,152,35,22
1716,Elephant-Train (1351).jpeg,27,93,73,45
1717,Elephant-Train (645).jpeg,38,97,160,107
1718,Elephant-Train (157).jpeg,87,150,110,65
1719,Elephant-Train (1825).jpeg,122,68,170,142
1720,Elephant-Train (856).jpeg,86,167,145,141
1721,Elephant-Train (1401).jpeg,35,59,102,110
1722,Elephant-Train (928).jpeg,73,5,86,132
1723,Elephant-Train (213).jpeg,85,131,160,87
1724,Elephant-Train (433).jpeg,159,140,92,84
1725,Elephant-Train (869).jpeg,177,139,75,64
1726,Elephant-Train (243).jpeg,64,81,97,85
1727,Elephant-Train (730).jpeg,46,148,152,54
1728,Elephant-Train (1902).jpeg,20,153,165,2
1729,Elephant-Train (1687).jpeg,87,70,18,166
1730,Elephant-Train (1841).jpeg,69,144,74,70
1731,Elephant-Train (1762).jpeg,156,23,62,159
1732,Elephant-Train (1432).jpeg,75,62,142,121
1733,Elephant-Train (566).jpeg,34,101,39,51
1734,Elephant-Train (884).jpeg,154,111,18,86
1735,Elephant-Train (1818).jpeg,138,8,87,155
1736,Elephant-Train (775).jpeg,117,45,83,107
1737,Elephant-Train (1501).jpeg,169,80,123,164
1738,Elephant-Train (567).jpeg,122,42,2,67
1739,Elephant-Train (194).jpeg,104,124,62,141
1740,Elephant-Train (1476).jpeg,136,95,1,142
1741,Elephant-Train (905).jpeg,100,68,80,69
1742,Elephant-Train (615).jpeg,48,16,130,180
1743,Elephant-Train (444).jpeg,66,59,45,27
1744,Elephant-Train (560).jpeg,178,4,37,25
1745,Elephant-Train (1858).jpeg,42,38,49,151
1746,Elephant-Train (1835).jpeg,8,42,73,68
1747,Elephant-Train (1210).jpeg,162,51,147,4
1748,Elephant-Train (1452).jpeg,54,172,166,161
1749,Elephant-Train (1926).jpeg,88,125,2,10
