,filename,box1_row,box1_col,box2_row,box2_col
1694,Dog-Train (1757).jpeg,36,127,103,49
1695,Dog-Train (944).jpeg,87,41,76,30
1696,Dog-Train (267).jpeg,52,153,3,157
1697,Dog-Train (1349).jpeg,138,28,143,90
1698,Dog-Train (761).jpeg,170,170,34,130
1699,Dog-Train (1233).jpeg,100,10,28,76
1700,Dog-Train (1498).jpeg,60,97,20,164
1701,Dog-Train (79).jpeg,55,117,30,68
1702,Dog-Train (786).jpeg,150,62,25,101
1703,Dog-Train (1636).jpeg,107,178,63,114
1704,Dog-Train (642).jpeg,166,37,136,35
1705,Dog-Train (128).jpg,156,154,168,27
1706,Dog-Train (1749).jpeg,110,60,45,95
1707,Dog-Train (867).jpeg,178,76,52,176
1708,Dog-Train (1059).jpeg,8,114,81,47
1709,Dog-Train (570).jpeg,100,65,11,180
1710,Dog-Train (1135).jpeg,131,137,175,39
1711,Dog-Train (99).jpg,32,156,122,135
1712,Dog-Train (181).jpeg,162,84,67,120
1713,Dog-Train (509).jpeg,158,153,14,121
1714,Dog-Train (951).jpeg,177,138,133,17
1715,Dog-Train (1062).jpeg,61,142,153,23
1716,Dog-Train (1175).jpeg,148,94,16,59
1717,Dog-Train (1590).jpeg,71,150,93,50
1718,Dog-Train (587).jpeg,174,100,10,95
1719,Dog-Train (57).jpeg,103,14,102,69
1720,Dog-Train (513).jpeg,84,148,51,83
1721,Dog-Train (527).jpeg,107,0,47,53
1722,Dog-Train (1584).jpeg,24,132,142,69
1723,Dog-Train (1514).jpeg,176,163,62,53
1724,Dog-Train (1488).jpeg,149,167,144,15
1725,Dog-Train (1026).jpeg,114,47,170,168
1726,Dog-Train (387).jpeg,133,55,115,140
1727,Dog-Train (389).jpeg,10,126,84,52
1728,Dog-Train (1040).jpeg,140,133,160,50
1729,Dog-Train (533).jpeg,25,47,68,179
1730,Dog-Train (113).jpg,86,129,169,16
1731,Dog-Train (120).jpeg,165,141,72,152
1732,Dog-Train (1154).jpeg,81,144,39,73
1733,Dog-Train (62).jpg,4,141,66,61
1734,Dog-Train (60).jpg,12,53,48,169
1735,Dog-Train (1278).jpeg,176,44,21,128
1736,Dog-Train (1513).jpeg,144,171,22,156
1737,Dog-Train (1335).jpeg,81,82,122,51
1738,Dog-Train (87).jpg,37,14,70,16
1739,Dog-Train (1788).jpeg,80,27,72,155
1740,Dog-Train (480).jpeg,82,61,29,156
1741,Dog-Train (987).jpeg,63,107,21,10
1742,Dog-Train (143).jpg,17,24,81,100
1743,Dog-Train (349).jpeg,107,151,143,172
1744,Dog-Train (767).jpeg,164,48,118,1
1745,Dog-Train (510).jpeg,23,53,86,141
1746,Dog-Train (21).jpg,162,25,107,142
1747,Dog-Train (1575).jpeg,0,14,133,36
1748,Dog-Train (467).jpeg,18,91,125,95
1749,Dog-Train (905).jpeg,32,72,50,152
